"","Asian/Pacific Islander","Black or African-American","White","all"
"77",0.517804729526542,0.351782395682883,0.509167353362632,0.437593041522654
"78",0.483742164282975,0.343736122361496,0.497295329054056,0.471744859433099
"79",0.526105280731932,0.352206801429785,0.526198995613703,0.465335880828873
"80",0.511856105777031,0.2509681207453,0.523088617478741,0.481879503766301
"81",0.513957222402337,0.359762060022553,0.546127998286877,0.44432805518119
"82",0.526459906291528,0.334432528801538,0.509631837729189,0.457074208285826
"83",0.514765920657252,0.367882851684641,0.552174942952288,0.455628233318315
"84",0.536345076230207,0.280846192044821,0.501024114318639,0.455862263018131
"85",0.448085486211195,0.317795640589207,0.500921793709427,0.461906171429902
"86",0.493440625322185,0.337794934117962,0.520263901142723,0.499690001170797
"87",0.498977022424355,0.326743126461752,0.50675068550227,0.462100940132654
"88",0.474932783935088,0.353279804780983,0.535971034324597,0.4727473486905
"89",0.494907678046921,0.36882734430228,0.544472345391948,0.483904184055708
"90",0.444294294990574,0.35744929967685,0.508090705366871,0.459967708005932
"91",0.511151913505254,0.330074751021253,0.489230847767978,0.490569671319264
"92",0.465792050673397,0.337258209283625,0.524415281215595,0.486200386643894
"93",0.459143693409651,0.337230659252168,0.523138902050167,0.46064164525855
"94",0.540391912567685,0.356030694200058,0.525842565809197,0.450607390811471
"95",0.485171416154071,0.321561855308349,0.552036551672869,0.482997091738394
"96",0.496591066734322,0.310364832142563,0.52029002851434,0.482911106174292
"97",0.480982788615566,0.387309807055425,0.550251846814902,0.468292423112964
"98",0.516034262506142,0.320627616244988,0.509102862171915,0.464981867524484
"99",0.439751766048773,0.31060583050707,0.500563162501093,0.430752347597706
"100",0.49494843648453,0.253850748499972,0.485199569283899,0.444943290995029
"101",0.496330122874228,0.380396688277282,0.543566162385082,0.44905247763286
"102",0.453483872565711,0.367800067510022,0.547119491013928,0.458227553441696
"103",0.464962816558891,0.336293430074319,0.550960214621342,0.473446840328297
"104",0.47161926775752,0.326555259388461,0.510466478783652,0.446488472917252
"105",0.510408353125661,0.282104554678499,0.489878501978355,0.453087039659995
"106",0.507636658641513,0.364021095306374,0.491867174892173,0.463148844745492
"107",0.479588054312673,0.343535150316631,0.461004067032158,0.477502219033425
"108",0.507247411727564,0.351000539813769,0.521551158986364,0.474554711049607
"109",0.533845830845088,0.338532828886683,0.516425713230913,0.46267944186967
"110",0.523371757500238,0.360951032151588,0.55647622241196,0.48849179150216
"111",0.515116408141622,0.342162904985317,0.506817123250105,0.446070796167026
"112",0.462046064505782,0.344709063228612,0.541345864462434,0.469034976805548
"113",0.494643114693987,0.379116399779014,0.533028411386311,0.458394306460611
"114",0.498419751382317,0.272193938167709,0.488044760028657,0.455775453203623
"115",0.539527154440588,0.399739639014497,0.521048576614041,0.484891457453112
"116",0.52257750794002,0.326797386460861,0.505847731927162,0.456820813961168
"117",0.503762405333658,0.327382926170274,0.570875783350053,0.455463660775661
"118",0.472436153844888,0.368422737647474,0.496705546389382,0.491309901290743
"119",0.524123589695628,0.322821051966898,0.519285343993857,0.451357603291785
"120",0.475079926851214,0.342197582540348,0.49308022299631,0.45734282921136
"121",0.520563622131524,0.334671902709878,0.513913071724532,0.457719073675305
"122",0.44877020441701,0.372751387418942,0.501103167511251,0.461057072294941
"123",0.498568498257604,0.357824200762652,0.541976658785311,0.467945178560085
"124",0.51889851823219,0.347659777892797,0.544578528611422,0.453354822086381
"125",0.491784634707385,0.34265483950204,0.506247376686914,0.474713624100106
"126",0.457946481557093,0.344938856446023,0.500232731096485,0.450999360878388
"127",0.498750927665836,0.333355370262396,0.559882290820413,0.448848254568036
"128",0.495222877150137,0.328337371203479,0.532830939745838,0.448839441457782
"129",0.493338230301118,0.315723218534385,0.535996172804304,0.471209632565092
"130",0.486857918180376,0.362927945363234,0.507449466927595,0.482976104954334
"131",0.543662175438852,0.33358200662669,0.491784453633495,0.447543273208549
"132",0.50070224605915,0.357048230114552,0.529049026419585,0.4528327687234
"133",0.501620483775387,0.338774188572141,0.509854729430404,0.463772081094525
"134",0.449459415710937,0.288357679322028,0.515255724732129,0.452274923299641
"135",0.486488880125239,0.387711763228491,0.495824565441499,0.480761442344345
"136",0.533980107990912,0.321036150448409,0.522300189420238,0.435764785167926
"137",0.496228493351984,0.283706611509297,0.536421127499769,0.489051813960367
"138",0.44471856376076,0.266112571187734,0.488684785439916,0.454579072322678
"139",0.517382075697583,0.363778308719528,0.520113107870864,0.456664638939057
"140",0.481497401598053,0.3131081590521,0.520437931766374,0.46054159729619
"141",0.515638132396986,0.370283927593571,0.535238276028577,0.46253589849345
"142",0.526561085885709,0.326601815211823,0.500760880234012,0.452885225357686
"143",0.524818519740172,0.315015739001406,0.543965213763292,0.453805179888915
"144",0.514876860320998,0.350232415904966,0.519429959734831,0.471215146621076
"145",0.47654554610854,0.364964962782873,0.500964387907708,0.470479600791276
"146",0.519848527668826,0.354211431942588,0.530986976542546,0.46816375484705
"147",0.510746967945083,0.351913161115823,0.523260720907692,0.458733422431948
"148",0.487929385638257,0.400855780512478,0.518877012331126,0.465843377846939
"149",0.47870394884349,0.332180806481691,0.513922420613944,0.478667344905277
"150",0.509246889769105,0.337131048854583,0.505777887618253,0.467230900910928
"151",0.484760254141242,0.367997163296573,0.521927208340673,0.45727041388256
"152",0.490947551486449,0.40670912687712,0.514864122025884,0.460030783152589
"153",0.485152391181114,0.351516335790785,0.492896803139874,0.451879689370652
"154",0.516981486255245,0.319388100194516,0.512299615161704,0.478538602153419
"155",0.505807408694687,0.360427325272101,0.507229603902448,0.476576013719076
"156",0.531445569720277,0.357499487169987,0.500306488762374,0.462527495473965
"157",0.452455412541777,0.30365894188525,0.537880130116716,0.469103659834137
"158",0.514548648959216,0.358112351937231,0.54004647987521,0.457415690200656
"159",0.506819252429285,0.300724923490235,0.528413259448407,0.468322112028397
"160",0.464578619080662,0.350634270403516,0.536447323310402,0.470395859365436
"161",0.465558298451608,0.348931097911797,0.532335204806209,0.500058181718987
"162",0.491221521421677,0.312527032337289,0.516351321616243,0.466618809202328
"163",0.537317159914316,0.311516709028737,0.495552066227808,0.466973699449718
"164",0.473461470146306,0.334258386545933,0.473638270210413,0.475865126769499
"165",0.437300602121225,0.374284165364476,0.526808724507766,0.465684000652566
"166",0.478782682346505,0.340351615924143,0.526771891327675,0.474338882527905
"167",0.479571568400663,0.285527026784902,0.552666252650936,0.476763089212076
"168",0.464886222456696,0.312275876076625,0.569772351422485,0.470097527907022
"169",0.548726404419782,0.321967309124361,0.534578498383207,0.445529873349092
"170",0.52743889296591,0.296178285991694,0.473323382434457,0.493509431623297
"171",0.538048406268805,0.405406666565023,0.526660021982401,0.476225511428307
"172",0.506927985024917,0.285840069525282,0.549635439555738,0.456613413851012
"173",0.509229455186759,0.30229378616748,0.534981245499892,0.451760020326093
"174",0.511945134880369,0.370956643898044,0.524472980947361,0.458162795723535
"175",0.507920730496218,0.368235959130095,0.510349140320209,0.467545834001886
"176",0.498137331270741,0.396607685179791,0.501691544540137,0.460793595855012
"177",0.541643071000975,0.298846865079257,0.551718567117753,0.449972466499512
"178",0.527741387229893,0.308061731566651,0.511997960139691,0.470358942055778
"179",0.463705564375045,0.329874953828831,0.516328511378812,0.436432438947912
"180",0.420631690228483,0.345745872627666,0.459565808370916,0.449302450693335
"181",0.463315242692905,0.343073137528535,0.49248639625808,0.471130065509183
"182",0.443421118389644,0.348920323176547,0.473245163053245,0.46648759413932
"183",0.488632050332391,0.347321692084129,0.501784369720536,0.46955962439934
"184",0.525743280915626,0.363927481332093,0.47466925645285,0.442503894069197
"185",0.511159511452407,0.323728024311084,0.50714669197883,0.441776093240605
"186",0.439977709403079,0.329743360169659,0.557233754557736,0.480101233620117
"187",0.47846662604169,0.352736218317756,0.544230074421672,0.470617829234849
"188",0.483429355998411,0.268324591137098,0.52652118749074,0.485921302314782
"189",0.462034222541157,0.343357238283886,0.499715815249751,0.455758105606034
"190",0.460184248157812,0.31099668300856,0.511992167408351,0.459009819004525
"191",0.471077299943331,0.318411093362887,0.503600827992763,0.466562332917442
"192",0.512024512812965,0.284864730423077,0.511003990954434,0.485409108331794
"193",0.510431683701366,0.343241180637567,0.478593744050738,0.469630326714128
"194",0.462235318922411,0.343930147466977,0.500958569866896,0.468516558484296
"195",0.479781713302282,0.330458365853345,0.514196996941127,0.477160829574577
"196",0.484460017564461,0.325574011491039,0.544750852175651,0.457498054458815
"197",0.460364640706535,0.317087037809061,0.573041165001629,0.475823225803234
"198",0.482702862032958,0.320239920363353,0.491418753151691,0.447283969462777
"199",0.560544847437246,0.341012741879772,0.531428144149443,0.481879556599572
"200",0.515582412931079,0.318961903501656,0.490245969369302,0.486021053904856
